match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,Gm#,TbSet,Svr,1st,2nd,Notes,PtWinner
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,19,0,0,0,2,AD-40,3,True,1,6r18f29f28b29b29b29f17f2d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,20,0,0,0,2,40-40,3,True,1,4r29f2d@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,21,0,0,0,2,40-AD,3,True,1,6r18f19f38s29f18f28f29b29f3d@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,22,0,0,0,2,40-40,3,True,1,6b29f28f18f18f18f18r38b28s29b18f18f+39b3w#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,23,0,0,0,2,AD-40,3,True,1,6+r3w#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,24,0,0,1,2,0-0,4,True,2,6b2d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,25,0,0,1,2,15-0,4,True,2,6f28b27f28f18*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,26,0,0,1,2,30-0,4,True,2,4f18f18f+39m3o37b1w@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,27,0,0,1,2,30-15,4,True,2,6n;,4b2d@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,28,0,0,1,2,40-15,4,True,2,c6b17f37b28b28f17f39b37s39b37b18r29f38b19*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,29,0,0,1,2,40-30,4,True,2,6f38b37b27s18f18f3n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,30,0,0,1,2,40-40,4,True,2,4f17f+39s37y-17l-29l19o=27b28f18f18f19f39s27f+18*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,31,0,0,1,2,AD-40,4,True,2,4b3d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,32,0,0,1,3,0-0,5,True,1,4f38b2d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,33,0,0,1,3,0-15,5,True,1,4b29b29f37b1w#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,34,0,0,1,3,0-30,5,True,1,6s1d#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,35,0,0,1,3,15-30,5,True,1,4b29f18f1w@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,36,0,0,1,3,30-30,5,True,1,4n,6b28f28b28f2d@,Unsuccessful challenge from Paolini,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,37,0,0,1,3,30-40,5,True,1,6r29f38b29b27f19f29b27b1n@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,38,0,0,1,4,0-0,6,True,2,6s28f+39b2v17*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,39,0,0,1,4,15-0,6,True,2,6f29f28f3w@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,40,0,0,1,4,30-0,6,True,2,4f27f37s37b+19*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,41,0,0,1,4,40-0,6,True,2,6d,4b38b1w@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,42,0,0,1,4,40-15,6,True,2,4f18f39*,,Unsuccessful challenge from Paolini,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,43,0,0,1,5,0-0,7,True,1,6*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,44,0,0,1,5,15-0,7,True,1,4w,6f38s37s+39m3o17*,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,45,0,0,1,5,15-15,7,True,1,6b28f+19l39o=38s2n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,46,0,0,1,5,30-15,7,True,1,6+r27h18l2p3n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,47,0,0,1,5,30-30,7,True,1,4n,4f3n@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,48,0,0,1,5,40-30,7,True,1,6d,4b27b28f1w@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,49,0,0,2,5,0-0,8,True,2,6s2n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,50,0,0,2,5,15-0,8,True,2,4b37f18*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,51,0,0,2,5,30-0,8,True,2,c6b27f27f1x@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,52,0,0,2,5,40-0,8,True,2,4b28f38b28f19f1n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,53,0,1,0,0,0-0,9,True,1,4f!3w#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,54,0,1,0,0,15-0,9,True,1,4b29f37b38b38b29f28f19f28b28b2n@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,55,0,1,0,0,15-15,9,True,1,6s2n#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,56,0,1,0,0,30-15,9,True,1,6f29f3d@,,Successful challenge from Krejcikova,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,57,0,1,0,0,30-30,9,True,1,4r27r+39b3w@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,58,0,1,0,0,40-30,9,True,1,5r37#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,59,0,1,1,0,0-0,10,True,2,6b29f38b39b28f29f29f39b38b19f2n#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,60,0,1,1,0,0-15,10,True,2,4b38b38b39b3d@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,61,0,1,1,0,0-30,10,True,2,6b3w#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,62,0,1,1,0,15-30,10,True,2,4b29f28f19f19f27f18f18f28b29b28f38s3n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,63,0,1,1,0,15-40,10,True,2,4f28b2n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,64,0,1,2,0,0-0,11,True,1,6n,6f2d@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,65,0,1,2,0,15-0,11,True,1,c5b29C,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,66,0,1,2,0,15-15,11,True,1,4r29f+38s1n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,67,0,1,2,0,30-15,11,True,1,6r28f+39*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,68,0,1,2,0,40-15,11,True,1,6d,5f28f1n@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,69,0,1,2,0,40-30,11,True,1,6r28f38s28f18f17u1n@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,70,0,1,2,0,40-40,11,True,1,6s37b-37m2v1w#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,71,0,1,2,0,40-AD,11,True,1,4b38b38s38s39s2n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,72,0,1,2,0,40-40,11,True,1,5b19f37s29b19f18f38b3w#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,73,0,1,2,0,AD-40,11,True,1,4b;1d#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,74,0,1,3,0,0-0,12,True,2,6d,6d,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,75,0,1,3,0,0-15,12,True,2,4d,4d,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,76,0,1,3,0,0-30,12,True,2,6b27f+18*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,77,0,1,3,0,15-30,12,True,2,4b39b28f28b29f38*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,78,0,1,3,0,15-40,12,True,2,4f18f38s2d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,79,0,1,3,0,30-40,12,True,2,6f28f39b3n@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,80,0,1,3,0,40-40,12,True,2,4f17f18f1n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,81,0,1,3,0,AD-40,12,True,2,4n,4f28b39b2d@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,82,0,1,3,1,0-0,13,True,1,c6n,4f29f28b1n@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,83,0,1,3,1,15-0,13,True,1,6+r2v2n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,84,0,1,3,1,15-15,13,True,1,6*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,85,0,1,3,1,30-15,13,True,1,6r29f+39m27v^37*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,86,0,1,3,1,40-15,13,True,1,4f29f18*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,87,0,1,4,1,0-0,14,True,2,5f3d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,88,0,1,4,1,15-0,14,True,2,6n,4b28b28f38b1n@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,89,0,1,4,1,15-15,14,True,2,4r3w#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,90,0,1,4,1,30-15,14,True,2,4d,6*,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,91,0,1,4,1,40-15,14,True,2,6w,4f39*,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,92,0,1,4,1,40-30,14,True,2,6r2d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,93,0,1,4,2,0-0,15,True,1,6w,5f38s39f19f17f+19f2z17f-18*,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,94,0,1,4,2,15-0,15,True,1,4b39b37b+29b2z1w@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,95,0,1,4,2,30-0,15,True,1,6d,4f2d@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,96,0,1,4,2,40-0,15,True,1,5b29b17f+39m2o18*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,97,0,1,4,2,40-15,15,True,1,6x,6b18f37s29b29f28b39b29b29f1w@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,98,0,1,5,2,0-0,16,True,2,4f18f3w@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,99,0,1,5,2,0-15,16,True,2,4w,4b38b28b17d@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,100,0,1,5,2,15-15,16,True,2,4n,5b18f28f28b1d@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,101,0,1,5,2,15-30,16,True,2,6d,4b;37y+17w#,Successful challenge from Paolini,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,102,0,1,5,2,15-40,16,True,2,6b28f3w@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,103,1,1,0,0,0-0,17,True,1,4f39b38f29f28b29f29f28f38*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,104,1,1,0,0,15-0,17,True,1,6*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,105,1,1,0,0,30-0,17,True,1,6d,6b2d@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,106,1,1,0,0,40-0,17,True,1,4b28f+19f!3#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,107,1,1,1,0,0-0,18,True,2,6w,6b29b28b2d@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,108,1,1,1,0,15-0,18,True,2,6*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,109,1,1,1,0,30-0,18,True,2,6s2n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,110,1,1,1,0,40-0,18,True,2,6f3d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,111,1,1,1,1,0-0,19,True,1,6b29f38b39b39b38b38b1n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,112,1,1,1,1,15-0,19,True,1,6d,4b3d@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,113,1,1,1,1,30-0,19,True,1,4d,5f29f28b38s3w#,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,114,1,1,1,1,30-15,19,True,1,4b1x#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,115,1,1,1,1,40-15,19,True,1,4f29f3n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,116,1,1,1,1,40-30,19,True,1,4d,5b38b28f28f17r28f38b39b29f39f38b2d@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,117,1,1,2,1,0-0,20,True,2,6w,5f29b28f28b38b2d@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,118,1,1,2,1,15-0,20,True,2,4d,4b27f19*,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,119,1,1,2,1,30-0,20,True,2,6b28b39b38b29f19f19f39s39f39b39b28f29f28f17r!1#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,120,1,1,2,1,40-0,20,True,2,6r2n#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,121,1,1,2,2,0-0,21,True,1,6d;,4f2n@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,122,1,1,2,2,15-0,21,True,1,4b2n#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,123,1,1,2,2,30-0,21,True,1,6b28f18f39s28f+3w@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,124,1,1,2,2,40-0,21,True,1,6d,6r1w@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,125,1,1,3,2,0-0,22,True,2,6b1w#,5f29b38b27s18f39b38b28f19*,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,126,1,1,3,2,15-0,22,True,2,6*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,127,1,1,3,2,30-0,22,True,2,6m37o18r2v19*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,128,1,1,3,2,40-0,22,True,2,6x,6d,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,129,1,1,3,2,40-15,22,True,2,6*,,Paolini thought about challenging the serve but didn't. Hawkeye replay showed serve was long.,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,130,1,1,3,3,0-0,23,True,1,6b18f28f38b1w#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,131,1,1,3,3,0-15,23,True,1,6r28f28f38b3d@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,132,1,1,3,3,0-30,23,True,1,5f27b+39b2v^17*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,133,1,1,3,3,15-30,23,True,1,4b2d#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,134,1,1,3,3,30-30,23,True,1,4f38b27f19*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,135,1,1,3,3,30-40,23,True,1,4b28b29f38b28f18f38s2d@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,136,1,1,3,3,40-40,23,True,1,6b28f38s28f39b28f18f38b39b28f29f18f2d#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,137,1,1,3,3,40-AD,23,True,1,6d,4d,Unsuccessful challenge from Paolini on 1st serve,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,138,1,1,3,4,0-0,24,True,2,6d,6b29b28b1x@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,139,1,1,3,4,15-0,24,True,2,4*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,140,1,1,3,4,30-0,24,True,2,6s1w#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,141,1,1,3,4,40-0,24,True,2,6f!3#,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,142,1,1,3,5,0-0,25,True,1,6w,4f39b29f2d@,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,143,1,1,3,5,15-0,25,True,1,6+r2n#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,144,1,1,3,5,30-0,25,True,1,4f28f+38b3z17*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,145,1,1,3,5,40-0,25,True,1,6d,5b37b3n@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,146,1,1,3,5,40-15,25,True,1,6b39b38b37*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,147,1,1,3,5,40-30,25,True,1,4b2n#,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,148,1,1,4,5,0-0,26,True,2,6m39f19*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,149,1,1,4,5,15-0,26,True,2,6f29f39b29f18f38b29b2d@,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,150,1,1,4,5,30-0,26,True,2,6n,5d,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,151,1,1,4,5,30-15,26,True,2,6f27f19f29f17r29b39b38b2d@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,152,1,1,4,5,30-30,26,True,2,4f37r28b37b38b39b38b38b2d@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,153,1,1,4,5,30-40,26,True,2,4b27f+18f2z38*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,154,1,1,4,5,40-40,26,True,2,4n,6b29f18f3x#,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,155,1,1,4,5,AD-40,26,True,2,6f37b1x@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,156,1,1,4,5,40-40,26,True,2,6s29f18f27f+38b1v28f38*,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,157,1,1,4,5,40-AD,26,True,2,5d,4b39f38b28f38*,Unsuccessful challenge from Paolini,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,158,1,1,4,5,40-40,26,True,2,4*,,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,159,1,1,4,5,AD-40,26,True,2,6f37s39b38s3n@,,,1
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,160,1,1,4,5,40-40,26,True,2,4w,6b1n@,,2
20240713-W-Wimbledon-F-Jasmine_Paolini-Barbora_Krejcikova,161,1,1,4,5,AD-40,26,True,2,4m1x#,,,2
